TRAVMONTH,TRAVYEAR,TRAVDATE,TRAVDOW,HHID,HHSIZE,OWNDWELL,YEARSLIVED,MONTHSLIVED,BICYCLES,CARS,HHINC,HOME_SA1_2016,WDHHWGT11
8,2009,17,1,SC09H200601,4,3,2,6,2,1,1400,3143502,60.70000076293945
8,2009,11,2,SC09H220523,2,1,13,0,0,1,825,3142821,35.868167877197266
9,2009,18,5,SC09H221012,2,1,6,0,0,1,775,3142511,26.953125
8,2009,7,5,SC09H230412,2,3,0,8,0,1,1225,3142740,35.868167877197266
8,2009,3,1,SC09H230415,2,1,1,3,0,1,325,3142740,35.868167877197266
8,2009,3,1,SC09H230436,2,1,5,0,1,1,1850,3142740,35.868167877197266
8,2009,12,3,SC09H230517,2,1,3,2,2,1,2125,3142814,35.868167877197266
7,2009,16,4,SC09H240118,2,3,3,4,1,1,700,3142808,35.868167877197266
8,2009,5,3,SC09H240424,2,1,2,8,2,1,3200,3142720,35.868167877197266
7,2009,23,4,SC09H250225,2,1,2,10,0,1,1650,3141310,35.868167877197266
8,2009,19,3,SC09H260603,2,1,2,9,1,1,2300,3142739,35.868167877197266
9,2009,18,5,SC09H261033,2,1,3,0,0,1,975,3141419,35.868167877197266
7,2009,13,1,SC09H270115,2,2,2,11,0,1,1950,3141602,35.868167877197266
7,2009,20,1,SC09H290215,2,3,0,6,2,1,775,3142210,48.69333267211914
8,2009,6,4,SC09H290425,1,3,0,9,0,1,2500,3142209,48.791046142578125
7,2009,30,4,SC09H300318,2,1,0,6,3,1,1400,3142128,48.69333267211914
11,2011,10,4,SC11H040312,2,1,12,5,0,1,525,3141411,35.868167877197266
2,2012,28,2,SC12H120545,4,3,0,4,2,1,NA,3142805,36.41904830932617
3,2012,1,4,SC12H120547,2,1,6,2,2,1,NA,3142805,35.868167877197266
6,2009,4,4,BNE09H040711,3,1,56,1,0,1,2050,3103210,164.08474731445312
6,2009,2,2,BNE09H070723,4,3,1,0,3,1,700,3132307,191.0181884765625
6,2009,15,1,BNE09H070901,4,3,0,7,2,1,1725,3131602,191.0181884765625
4,2009,29,3,BNE09H080238,3,1,43,2,2,1,1225,3102110,130.46340942382812
6,2009,26,5,BNE09H091005,3,1,35,0,1,1,1725,3128405,77.6956558227539
6,2009,10,3,BNE09H120817,3,1,39,10,1,1,2825,3127510,140.05618286132812
4,2009,27,1,BNE09H130236,5,3,0,4,2,1,2775,3111713,114.23076629638672
5,2009,18,1,BNE09H140529,1,1,10,2,0,1,700,3106809,125.149658203125
4,2009,30,4,BNE09H160239,1,1,30,0,0,1,1150,3105621,155.93975830078125
5,2009,18,1,BNE09H170515,3,1,36,5,0,1,1850,3107202,140.05618286132812
7,2009,14,2,BNE09H310137,3,2,5,0,0,1,1300,3136328,114.8494644165039
7,2009,17,5,BNE09H320105,1,2,20,6,0,1,700,3136540,107.71222686767578
7,2009,30,4,BNE09H320311,3,2,22,9,0,1,725,3136547,114.8494644165039
10,2011,21,5,BNE11H010241,1,3,1,6,0,1,700,3102012,155.93975830078125
11,2011,17,4,BNE11H050354,5,2,0,4,1,1,1175,3100906,155.8913116455078
11,2011,21,1,BNE11H060151,5,1,19,5,3,1,550,3102406,189.14285278320312
11,2011,23,3,BNE11H060325,3,3,0,4,2,1,NA,3131921,186.90164184570312
1,2012,24,2,BNE12H070839,3,2,12,6,0,1,NA,3138655,142.96249389648437
2,2012,3,5,BNE12H080541,3,1,37,2,0,1,NA,3102205,178.86207580566406
2,2012,16,4,BNE12H100519,1,1,6,3,0,1,1150,3128903,92.913665771484375
2,2012,20,1,BNE12H110516,4,2,1,6,0,1,2050,3131002,91.87096405029297
3,2012,2,5,BNE12H120448,3,3,0,7,3,1,NA,3133012,186.90164184570312
3,2012,5,1,BNE12H130630,3,2,4,6,3,1,NA,3101217,132.06024169921875
3,2012,14,3,BNE12H140332,1,2,1,8,0,1,2500,3138836,189.06556701660156
3,2012,13,2,BNE12H140431,1,1,20,2,0,1,500,3128420,92.913665771484375
3,2012,23,5,BNE12H150748,3,3,1,6,1,1,NA,3136517,114.8494644165039
3,2012,29,4,BNE12H160605,5,3,14,0,0,1,NA,3102008,154.8249969482422
7,2009,30,4,GC09H350304,1,3,0,1,0,1,1150,3125624,61.685394287109375
7,2009,29,3,GC09H350331,6,1,0,7,1,1,900,3125642,56.513275146484375
9,2009,18,5,GC09H361026,1,3,2,4,1,1,325,3123718,61.685394287109375
8,2009,26,3,GC09H370717,5,3,0,7,0,1,2425,3123507,56.513275146484375
8,2009,6,4,GC09H390411,3,2,9,0,3,1,1225,3126402,51.8597297668457
8,2009,17,1,GC09H410636,5,2,3,1,3,1,1650,3124846,56.513275146484375
8,2009,28,5,GC09H420740,7,2,0,10,2,1,5900,3126713,56.513275146484375
9,2009,10,4,GC09H420911,1,1,2,6,0,1,1450,3122411,100.55367279052734
9,2009,11,5,GC09H420919,6,2,4,10,3,1,1425,3122412,64.51351165771484
9,2009,2,3,GC09H430810,4,3,0,6,0,1,1100,3125007,51.69444274902344
11,2011,21,1,GC11H060502,4,3,6,0,1,1,NA,3126102,51.69444274902344
2,2012,13,1,GC12H100344,6,3,0,1,0,1,NA,3123512,56.513275146484375
8,2009,18,2,SC09H190630,1,2,7,7,1,1,1450,3143827,70.73999786376953
9,2009,16,3,SC09H191038,1,2,9,0,1,1,700,3144024,91.434783935546875
8,2009,4,2,SC09H210409,1,1,26,0,1,1,700,3142537,40.34000015258789
7,2009,31,5,SC09H220333,3,1,6,10,3,1,1950,3142605,23.901639938354492
9,2009,1,2,SC09H220823,1,1,9,6,0,1,1150,3154518,62.525001525878906
7,2009,21,2,SC09H240223,3,2,1,8,0,1,825,3154608,51.51612854003906
8,2009,13,4,SC09H240525,1,1,19,0,7,1,700,3141803,48.791046142578125
8,2009,20,4,SC09H240618,1,1,1,6,2,1,1800,3142623,40.34000015258789
8,2009,21,5,SC09H240640,3,3,0,5,0,1,1100,3142624,23.901639938354492
9,2009,11,5,SC09H250926,3,2,1,3,3,1,200,3154836,51.51612854003906
7,2009,30,4,SC09H270332,5,3,0,3,3,1,1400,3141440,39.8301887512207
7,2009,24,5,SC09H290240,1,1,18,8,0,1,1150,3142209,48.791046142578125
9,2009,16,3,SC09H311031,5,3,6,9,2,1,1400,3142206,40.32653045654297
2,2012,3,5,SC12H080220,1,1,8,0,2,1,1150,3142606,40.34000015258789
3,2012,23,5,SC12H150341,1,1,2,0,1,1,325,3144111,91.434783935546875
5,2012,8,2,SC12H200856,1,1,52,0,0,1,200,3154804,62.525001525878906
8,2010,26,4,SF10H010739,3,3,0,4,1,1,400,3130320,77.6956558227539
4,2009,22,3,BNE09H070131,6,2,0,6,6,1,1525,3132121,105.20429992675781
5,2009,28,4,BNE09H130625,6,1,9,8,3,1,3650,3105918,114.23076629638672
6,2009,18,4,BNE09H160939,7,1,5,0,4,1,1925,3130209,105.20429992675781
6,2009,25,4,BNE09H161011,7,2,7,4,6,1,2150,3129314,105.20429992675781
2,2012,22,3,BNE12H110139,7,3,4,0,0,1,825,3130603,155.8913116455078
3,2012,19,1,BNE12H150437,7,2,3,3,9,1,NA,3111809,114.23076629638672
4,2012,17,2,BNE12H170710,7,2,0,5,5,1,975,3100404,155.8913116455078
7,2009,13,1,GC09H340129,6,1,2,0,2,1,2575,3125316,90.366668701171875
7,2009,27,1,SC09H190322,6,2,1,6,1,1,2000,3154932,121.15384674072266
7,2009,22,3,SC09H270231,6,2,3,3,4,1,2600,3141410,39.8301887512207
7,2009,30,4,SC09H270311,6,2,1,8,7,1,2825,3141438,39.8301887512207
7,2009,29,3,SC09H300338,6,3,1,6,5,1,1100,3142127,40.32653045654297
8,2009,27,4,SC09H300718,6,2,7,0,3,1,1725,3141721,40.32653045654297
5,2009,5,2,BNE09H010337,5,2,6,7,5,1,2300,3137319,123.42623138427734
5,2009,15,5,BNE09H010412,5,3,0,6,4,1,900,3137503,123.42623138427734
4,2009,28,2,BNE09H020216,5,2,11,0,3,1,2700,3104419,189.14285278320312
6,2009,19,5,BNE09H020926,5,2,4,0,5,1,2575,3139318,174
5,2009,25,1,BNE09H030615,5,1,7,6,2,1,1600,3103404,189.14285278320312
6,2009,3,3,BNE09H030717,5,2,2,1,5,1,2375,3102912,189.14285278320312
5,2009,15,5,BNE09H040440,5,2,21,4,5,1,3250,3113220,183.72222900390625
5,2009,19,2,BNE09H040530,5,2,2,4,4,1,2700,3112102,162.21739196777344
5,2009,21,4,BNE09H040539,5,1,11,0,4,1,2700,3112102,162.21739196777344
6,2009,12,5,BNE09H040833,5,2,0,4,0,1,1225,3110101,183.72222900390625
5,2009,7,4,BNE09H080318,5,3,1,6,3,1,2500,3111718,114.23076629638672
6,2009,8,1,BNE09H080829,5,1,14,0,5,1,3400,3109718,183.72222900390625
6,2009,15,1,BNE09H110915,5,2,0,4,0,1,2350,3108202,183.72222900390625
6,2009,19,5,BNE09H120926,5,3,5,1,3,1,1200,3130008,105.20429992675781
4,2009,20,1,BNE09H130129,5,3,1,10,1,1,1000,3102124,154.8249969482422
4,2009,21,2,BNE09H130130,5,3,0,6,1,1,1450,3102124,154.8249969482422
5,2009,22,5,BNE09H140526,5,2,15,5,1,1,2125,3106809,114.23076629638672
6,2009,3,3,BNE09H140731,5,1,0,9,4,1,2600,3113711,162.21739196777344
6,2009,16,2,BNE09H140909,5,1,18,2,8,1,1675,3129719,105.20429992675781
6,2009,12,5,BNE09H150819,5,2,1,2,0,1,1800,3127417,160.05262756347656
4,2009,24,5,BNE09H160140,5,2,3,4,3,1,700,3101605,154.8249969482422
6,2009,4,4,BNE09H160704,5,2,3,6,4,1,4625,3109610,183.72222900390625
6,2009,3,3,BNE09H170731,5,1,32,10,0,1,3950,3109610,183.72222900390625
5,2009,5,2,BNE09H180323,5,1,10,0,0,1,700,3107322,160.05262756347656
5,2009,6,3,BNE09H180324,5,1,13,7,8,1,1525,3107319,160.05262756347656
6,2009,26,5,BNE09H181005,5,2,7,1,3,1,2125,3129306,105.20429992675781
9,2009,15,2,BNE09H321009,5,1,11,5,5,1,2300,3136527,123.42623138427734
10,2011,28,5,BNE11H020248,5,2,4,0,4,1,2900,3102514,189.14285278320312
11,2011,3,4,BNE11H030333,5,2,9,0,3,1,2500,3138646,174
11,2011,11,5,BNE11H040234,5,3,1,3,0,1,1400,3100612,155.8913116455078
1,2012,25,3,BNE12H070704,5,2,3,0,3,1,NA,3137107,123.42623138427734
1,2012,24,2,BNE12H070833,5,2,1,0,4,1,2500,3138655,174
2,2012,6,1,BNE12H090702,5,2,10,3,5,1,NA,3138918,174
2,2012,20,1,BNE12H110216,5,2,0,4,3,1,NA,3110320,183.72222900390625
3,2012,6,2,BNE12H130438,5,1,8,3,0,1,NA,3108804,183.72222900390625
3,2012,13,2,BNE12H140145,5,3,2,0,2,1,3725,3101229,155.8913116455078
4,2012,17,2,BNE12H170203,5,2,4,5,4,1,2500,3103307,162.21739196777344
5,2012,8,2,BNE12H200420,5,1,3,0,7,1,3200,3108618,183.72222900390625
9,2009,10,4,GC09H340932,5,2,3,0,2,1,1925,3125513,90.366668701171875
8,2009,5,3,GC09H350417,5,3,0,1,2,1,2900,3125238,56.513275146484375
8,2009,25,2,GC09H350716,5,2,4,9,4,1,1875,3123905,64.51351165771484
8,2009,25,2,GC09H360709,5,2,6,3,3,1,5000,3124020,64.51351165771484
7,2009,20,1,GC09H370215,5,2,4,11,4,1,2825,3124942,56.513275146484375
9,2009,16,3,GC09H381003,5,2,8,0,6,1,2700,3124903,56.513275146484375
8,2009,12,3,GC09H430503,5,1,5,2,5,1,2500,3122719,64.51351165771484
8,2009,18,2,GC09H430630,5,3,0,1,5,1,2900,3122829,64.51351165771484
9,2009,11,5,GC09H430933,5,2,11,0,3,1,2900,3126014,56.513275146484375
7,2009,17,5,GC09H460133,5,2,5,0,3,1,1300,3122503,58.19047546386719
8,2009,17,1,GC09H460622,5,1,9,0,4,1,3650,3122631,58.19047546386719
7,2009,22,3,GC09H480203,5,2,8,0,2,1,3000,3124303,58.19047546386719
4,2012,16,1,GC12H170837,5,2,13,6,3,1,NA,3123318,58.19047546386719
7,2009,20,1,SC09H200201,5,2,4,4,5,1,1000,3154307,94.77777862548828
7,2009,30,4,SC09H200311,5,1,11,0,2,1,2000,3154912,121.15384674072266
9,2009,10,4,SC09H210904,5,2,0,4,2,1,2575,3142524,25.54166603088379
8,2009,24,1,SC09H220715,5,2,16,0,2,1,1725,3142520,25.54166603088379
8,2009,25,2,SC09H230723,5,1,3,6,3,1,1800,3154604,74.85713958740234
8,2009,26,3,SC09H250703,5,1,22,10,4,1,600,3142825,39.8301887512207
8,2009,26,3,SC09H260724,5,3,4,6,5,1,1800,3144428,121.15384674072266
8,2009,13,4,SC09H270532,5,3,0,10,3,1,2575,3142005,40.32653045654297
8,2009,12,3,SC09H270538,5,2,8,0,0,1,1550,3144227,51.42856979370117
8,2009,17,1,SC09H270622,5,1,5,6,3,1,2600,3141319,39.8301887512207
8,2009,24,1,SC09H270708,5,2,3,7,5,1,1150,3141427,39.8301887512207
7,2009,30,4,SC09H280325,5,2,6,0,5,1,1950,3141722,40.32653045654297
8,2009,18,2,SC09H280623,5,2,2,11,7,1,2650,3141501,39.8301887512207
9,2009,9,3,SC09H280931,5,2,11,0,2,1,2500,3142306,40.32653045654297
9,2009,16,3,SC09H281031,5,3,0,4,5,1,1350,3142311,40.32653045654297
8,2009,4,2,SC09H290430,5,3,4,0,3,1,2125,3142213,40.32653045654297
8,2009,4,2,SC09H290437,5,2,4,1,3,1,1875,3142209,40.32653045654297
8,2009,26,3,SC09H290731,5,2,6,6,5,1,1150,3144229,51.42856979370117
8,2009,31,1,SC09H290808,5,1,9,11,5,1,400,3144229,51.42856979370117
9,2009,3,4,SC09H290818,5,1,2,0,5,1,1225,3144229,51.42856979370117
8,2009,6,4,SC09H300432,5,2,1,7,4,1,2350,3142003,40.32653045654297
9,2009,8,2,SC09H310909,5,2,2,9,5,1,2700,3142205,40.32653045654297
11,2011,7,1,SC11H040316,5,2,2,10,4,1,NA,3141411,39.8301887512207
11,2011,11,5,SC11H040334,5,2,0,3,4,1,2500,3141411,39.8301887512207
1,2012,31,2,SC12H080238,5,2,2,2,4,1,NA,3142606,25.54166603088379
7,2010,15,4,SF10H010103,5,2,12,0,4,1,1000,3130301,105.20429992675781
8,2010,13,5,SF10H010545,5,2,15,11,4,1,2800,3130303,105.20429992675781
9,2010,17,5,SF10H011015,5,3,0,6,3,1,1650,3130430,105.20429992675781
9,2010,2,4,SF10H020804,5,2,1,3,5,1,2300,3129624,105.20429992675781
5,2009,18,1,BNE09H030522,3,1,20,0,0,1,275,3138713,142.96249389648437
5,2009,11,1,BNE09H040401,3,3,2,0,2,1,2900,3113221,153.48648071289062
5,2009,4,1,BNE09H050329,3,3,0,7,1,1,975,3100126,132.06024169921875
6,2009,11,4,BNE09H060804,3,3,12,3,0,1,600,3101324,132.06024169921875
5,2009,13,3,BNE09H070403,3,4,6,0,1,1,1400,3131302,77.6956558227539
6,2009,11,4,BNE09H070839,3,1,22,3,1,1,1650,3131903,186.90164184570312
5,2009,7,4,BNE09H090304,3,1,1,5,2,1,2500,3111806,100.38383483886719
6,2009,8,1,BNE09H120801,3,1,5,2,4,1,1400,3127510,140.05618286132812
6,2009,15,1,BNE09H120936,3,1,17,9,0,1,2375,3130020,77.6956558227539
4,2009,29,3,BNE09H130224,3,1,25,0,0,1,2925,3111713,100.38383483886719
5,2009,8,5,BNE09H130319,3,1,50,0,1,1,1550,3105706,130.46340942382812
4,2009,21,2,BNE09H140109,3,3,8,6,0,1,2600,3102103,130.46340942382812
5,2009,7,4,BNE09H150304,3,1,2,0,0,1,700,3106111,140.05618286132812
10,2011,24,1,BNE11H020244,3,1,14,2,4,1,NA,3102514,178.86207580566406
10,2011,28,5,BNE11H020320,3,4,1,10,2,1,2350,3111503,100.38383483886719
11,2011,9,3,BNE11H040132,3,1,23,0,1,1,1500,3100503,132.06024169921875
11,2011,11,5,BNE11H040406,3,1,7,0,10,1,2275,3108005,140.05618286132812
1,2012,23,1,BNE12H070820,3,1,10,3,0,1,2900,3138655,142.96249389648437
2,2012,2,4,BNE12H080347,3,1,9,0,1,1,NA,3131403,186.90164184570312
3,2012,26,1,BNE12H160614,3,3,0,6,3,1,2575,3102008,130.46340942382812
4,2012,18,3,BNE12H170518,3,3,3,1,2,1,NA,3103202,164.08474731445312
4,2012,18,3,BNE12H170639,3,3,0,8,2,1,2450,3112008,164.08474731445312
5,2012,2,3,BNE12H190232,3,1,6,1,2,1,NA,3108112,153.48648071289062
7,2009,23,4,GC09H350232,3,1,1,0,0,1,3000,3123723,51.8597297668457
7,2009,29,3,GC09H350310,3,1,12,0,4,1,1400,3125624,51.8597297668457
8,2009,17,1,GC09H350601,3,1,8,2,3,1,5000,3123904,65.697479248046875
9,2009,2,3,GC09H360824,3,1,7,8,1,1,475,3125218,51.8597297668457
8,2009,31,1,GC09H370822,3,1,6,0,3,1,2300,3124007,65.697479248046875
8,2009,3,1,GC09H420415,3,1,12,0,3,1,1600,3124630,51.8597297668457
9,2009,1,2,GC09H430809,3,1,7,0,1,1,500,3125007,51.8597297668457
8,2009,20,4,GC09H440632,3,1,2,8,0,1,325,3126134,51.8597297668457
9,2009,7,1,GC09H440936,3,3,0,4,3,1,2500,3122823,65.697479248046875
7,2009,24,5,GC09H450205,3,3,4,2,1,1,1800,3122604,49.80821990966797
8,2009,6,4,GC09H460418,3,1,2,6,2,1,1025,3126216,49.80821990966797
9,2009,15,2,GC09H461037,3,1,21,0,3,1,1300,3122602,49.80821990966797
11,2011,14,1,GC11H050523,3,3,0,1,0,1,2050,3123330,49.80821990966797
11,2011,22,2,GC11H060531,3,1,3,0,1,1,NA,3126102,51.8597297668457
8,2009,3,1,SC09H190429,3,3,8,6,2,1,475,3143514,68.17241668701172
8,2009,14,5,SC09H190512,3,1,2,5,0,1,725,3143818,68.17241668701172
8,2009,27,4,SC09H190732,3,3,0,2,5,1,2825,3143814,68.17241668701172
8,2009,14,5,SC09H200540,3,1,2,1,1,1,1725,3142530,23.901639938354492
8,2009,13,4,SC09H210525,3,1,2,2,1,1,2825,3154816,51.51612854003906
8,2009,26,3,SC09H210710,3,3,9,6,4,1,2575,3154305,68.17241668701172
7,2009,14,2,SC09H220116,3,3,1,8,0,1,1025,3144303,124.0999984741211
7,2009,16,4,SC09H230118,3,1,1,10,1,1,1400,3142728,45.4505500793457
9,2009,15,2,SC09H231023,3,1,4,7,0,1,2125,3154811,51.51612854003906
7,2009,21,2,SC09H240237,3,1,26,0,4,1,4150,3154608,51.51612854003906
9,2009,11,5,SC09H240919,3,3,2,8,0,1,1225,3142732,45.4505500793457
7,2009,29,3,SC09H270324,3,1,18,0,0,1,1850,3141438,45.4505500793457
9,2009,3,4,SC09H280832,3,1,2,1,1,1,1525,3141604,45.4505500793457
9,2009,14,1,SC09H291008,3,1,6,0,3,1,1850,3142314,35.926605224609375
7,2009,16,4,SC09H300139,3,3,20,0,0,1,575,3143917,66.4800033569336
9,2009,1,2,SC09H300809,3,1,8,8,1,1,1975,3142031,35.926605224609375
9,2009,2,3,SC09H300810,3,3,0,2,3,1,2500,3142031,35.926605224609375
9,2009,11,5,SC09H300919,3,1,8,9,0,1,2025,3141914,35.926605224609375
10,2011,20,4,SC11H010640,3,1,5,0,0,1,NA,3142618,23.901639938354492
3,2012,1,4,SC12H120554,3,1,32,0,1,1,1150,3142805,45.4505500793457
7,2010,27,2,SF10H020332,3,3,3,3,1,1,1000,3130315,77.6956558227539
8,2010,13,5,SF10H020530,3,1,2,5,0,1,975,3130410,77.6956558227539
4,2009,27,1,BNE09H020208,3,2,10,0,1,1,1400,3104419,178.86207580566406
5,2009,27,3,BNE09H020624,3,2,14,2,1,1,2300,3139109,142.96249389648437
5,2009,14,4,BNE09H030439,3,2,5,0,1,1,2500,3138647,142.96249389648437
6,2009,19,5,BNE09H030926,3,2,11,10,3,1,2600,3104618,178.86207580566406
4,2009,20,1,BNE09H040115,3,2,6,6,2,1,3250,3110335,153.48648071289062
6,2009,19,5,BNE09H040933,3,2,7,4,0,1,3400,3103120,164.08474731445312
5,2009,6,3,BNE09H050310,3,2,1,11,0,1,1950,3100126,132.06024169921875
5,2009,14,4,BNE09H080418,3,2,3,5,3,1,2500,3111504,100.38383483886719
6,2009,9,2,BNE09H080823,3,2,0,9,3,1,2500,3109718,153.48648071289062
4,2009,28,2,BNE09H100216,3,2,6,0,3,1,2300,3101711,130.46340942382812
5,2009,11,1,BNE09H100429,3,2,5,5,3,1,1150,3105805,100.38383483886719
4,2009,22,3,BNE09H120138,3,2,11,0,1,1,3000,3102009,130.46340942382812
5,2009,4,1,BNE09H120322,3,2,9,0,1,1,3850,3105704,130.46340942382812
4,2009,20,1,BNE09H130122,3,2,2,1,1,1,2300,3102124,130.46340942382812
4,2009,23,4,BNE09H130139,3,2,1,6,2,1,2900,3102124,130.46340942382812
5,2009,1,5,BNE09H130212,3,2,1,5,0,1,2500,3111714,100.38383483886719
4,2009,28,2,BNE09H140223,3,2,9,5,3,1,1400,3101805,130.46340942382812
6,2009,17,3,BNE09H140931,3,2,0,6,0,1,2575,3129718,77.6956558227539
4,2009,20,1,BNE09H150108,3,2,3,3,3,1,2050,3101606,130.46340942382812
6,2009,26,5,BNE09H151019,3,2,6,10,3,1,3250,3129312,77.6956558227539
6,2009,22,1,BNE09H181008,3,2,1,10,1,1,1475,3129316,77.6956558227539
6,2009,24,3,BNE09H181031,3,2,3,2,2,1,3200,3129405,77.6956558227539
7,2009,15,3,BNE09H330138,3,2,3,4,3,1,1850,3136623,114.8494644165039
9,2009,9,3,BNE09H330917,3,2,3,1,3,1,1650,3136201,114.8494644165039
10,2011,20,4,BNE11H010533,3,2,0,6,3,1,2250,3100142,132.06024169921875
10,2011,25,2,BNE11H020310,3,2,5,3,4,1,4250,3111503,100.38383483886719
10,2011,24,1,BNE11H020430,3,2,7,4,2,1,NA,3129723,77.6956558227539
10,2011,24,1,BNE11H020509,3,2,20,0,0,1,1475,3129006,153.48648071289062
11,2011,4,5,BNE11H030648,3,2,1,2,3,1,2900,3100413,132.06024169921875
11,2011,11,5,BNE11H040213,3,2,2,8,3,1,4250,3100612,132.06024169921875
11,2011,7,1,BNE11H040230,3,2,4,4,2,1,3500,3100612,132.06024169921875
11,2011,17,4,BNE11H050205,3,2,9,0,3,1,NA,3110406,153.48648071289062
11,2011,18,5,BNE11H050327,3,2,0,6,1,1,525,3100906,132.06024169921875
2,2012,1,3,BNE12H080304,3,2,17,10,2,1,1200,3131403,186.90164184570312
2,2012,10,5,BNE12H090813,3,2,18,0,4,1,3200,3103816,178.86207580566406
2,2012,24,5,BNE12H110406,3,2,7,6,0,1,NA,3132808,186.90164184570312
2,2012,22,3,BNE12H110446,3,2,5,6,2,1,2150,3132808,186.90164184570312
2,2012,22,3,BNE12H110811,3,2,6,0,3,1,1650,3138417,142.96249389648437
3,2012,16,5,BNE12H140655,3,2,4,6,2,1,2900,3128741,77.6956558227539
3,2012,22,4,BNE12H150140,3,2,0,7,2,1,NA,3138802,142.96249389648437
3,2012,21,3,BNE12H150218,3,2,9,0,3,1,NA,3100122,132.06024169921875
3,2012,19,1,BNE12H150451,3,2,6,0,2,1,5000,3111809,100.38383483886719
3,2012,27,2,BNE12H160215,3,2,1,6,2,1,NA,3105330,100.38383483886719
3,2012,30,5,BNE12H160606,3,2,5,0,0,1,5000,3102008,130.46340942382812
4,2012,27,5,BNE12H180447,3,2,1,6,2,1,NA,3110106,153.48648071289062
7,2009,14,2,GC09H340116,3,2,6,6,0,1,2675,3125319,107.52777862548828
7,2009,13,1,GC09H360136,3,2,8,10,3,1,3025,3124002,65.697479248046875
8,2009,18,2,GC09H360602,3,2,3,0,1,1,1800,3125234,51.8597297668457
8,2009,13,4,GC09H370532,3,2,4,5,1,1,200,3125638,51.8597297668457
8,2009,6,4,GC09H380418,3,2,12,2,2,1,1650,3123526,51.8597297668457
7,2009,31,5,GC09H420319,3,2,8,8,1,1,2975,3122417,65.697479248046875
8,2009,26,3,GC09H430724,3,2,4,3,1,1,1525,3124109,51.8597297668457
8,2009,21,5,GC09H440605,3,2,7,3,3,1,5000,3126134,51.8597297668457
7,2009,20,1,GC09H460222,3,2,5,9,0,1,1800,3124414,49.80821990966797
8,2009,10,1,GC09H460529,3,2,4,0,0,1,2950,3122603,49.80821990966797
7,2009,13,1,GC09H470115,3,2,3,0,0,1,1600,3123301,49.80821990966797
8,2009,25,2,GC09H480737,3,2,1,2,4,1,3600,3124441,49.80821990966797
11,2011,16,3,GC11H050111,3,2,8,1,3,1,2150,3122802,65.697479248046875
11,2011,15,2,GC11H050524,3,2,2,4,1,1,NA,3123330,49.80821990966797
2,2012,13,1,GC12H100730,3,2,10,1,5,1,NA,3126411,51.8597297668457
3,2012,6,2,GC12H130124,3,2,1,0,0,1,NA,3125905,65.697479248046875
4,2012,26,4,GC12H180216,3,2,0,0,0,1,2575,3126145,51.8597297668457
9,2009,10,4,SC09H220939,3,2,2,5,5,1,3650,3144021,66.4800033569336
8,2009,10,1,SC09H260529,3,2,2,1,1,1,1350,3144405,124.0999984741211
9,2009,1,2,SC09H270823,3,2,2,3,0,1,2200,3141502,45.4505500793457
9,2009,7,1,SC09H270936,3,2,6,2,2,1,1650,3141424,45.4505500793457
9,2009,17,4,SC09H271039,3,2,9,0,2,1,900,3141411,45.4505500793457
9,2009,18,5,SC09H271040,3,2,8,0,3,1,1775,3141411,45.4505500793457
8,2009,3,1,SC09H280436,3,2,1,3,2,1,1225,3142401,35.926605224609375
7,2009,17,5,SC09H290140,3,2,0,3,2,1,2300,3142030,35.926605224609375
8,2009,19,3,SC09H290617,3,2,2,1,4,1,3950,3142406,35.926605224609375
9,2009,15,2,SC09H311002,3,2,3,5,0,1,2825,3142206,35.926605224609375
2,2012,2,4,SC12H080205,3,2,8,0,5,1,2450,3142606,23.901639938354492
1,2012,30,1,SC12H080237,3,2,1,8,2,1,4250,3142606,23.901639938354492
2,2012,3,5,SC12H080248,3,2,6,2,4,1,1200,3142606,23.901639938354492
2,2012,10,5,SC12H090548,3,2,7,0,3,1,2250,3154926,124.0999984741211
7,2010,30,5,SF10H010325,3,2,2,4,1,1,5000,3130419,77.6956558227539
9,2010,7,2,SF10H010902,3,2,1,6,0,1,5000,3129623,77.6956558227539
9,2010,10,5,SF10H010920,3,2,1,0,3,1,3000,3129622,77.6956558227539
8,2010,31,2,SF10H020802,3,2,5,0,3,1,3500,3129624,77.6956558227539
9,2010,16,4,SF10H021044,3,2,0,0,0,1,1725,3130312,77.6956558227539
6,2009,19,5,BNE09H020905,4,3,1,9,2,1,1000,3139304,188.2985076904297
6,2009,26,5,BNE09H021033,4,3,5,3,3,1,800,3137712,188.2985076904297
5,2009,22,5,BNE09H030505,4,1,6,3,2,1,3600,3138713,188.2985076904297
5,2009,20,3,BNE09H030538,4,1,4,8,4,1,1200,3138713,188.2985076904297
5,2009,22,5,BNE09H040505,4,3,0,6,1,1,3950,3112102,157.68084716796875
6,2009,18,4,BNE09H040925,4,1,5,4,2,1,2300,3103116,157.68084716796875
6,2009,17,3,BNE09H040938,4,3,3,0,0,1,1800,3103116,157.68084716796875
5,2009,14,4,BNE09H050432,4,3,2,4,6,1,2700,3109019,115.8396224975586
5,2009,21,4,BNE09H050532,4,1,9,6,4,1,3950,3100723,91.87096405029297
6,2009,12,5,BNE09H050840,4,1,6,2,5,1,2050,3108705,115.8396224975586
6,2009,22,1,BNE09H051015,4,1,0,4,1,1,2700,3113203,115.8396224975586
4,2009,20,1,BNE09H070101,4,1,2,8,0,1,3800,3132121,67.2872314453125
4,2009,23,4,BNE09H080139,4,3,3,0,2,1,1025,3102022,129.11111450195312
